,loss,rel_rmse,val_loss,val_rel_rmse
1,1.2162736695388268,0.8482657670974731,0.9110122220269565,0.6961730122566223
2,0.7425369270916643,0.6638586521148682,0.687824209702426,0.5543861389160156
3,0.5775461967649131,0.5851104259490967,0.5493580390667093,0.4564994275569916
4,0.47700938171353835,0.5327560305595398,0.4522315912462514,0.39731255173683167
5,0.38846897565085314,0.48070523142814636,0.33813540679242077,0.3538106381893158
6,0.29157693684101105,0.41506844758987427,0.20945577378031507,0.3113712966442108
7,0.19434316045251385,0.33822500705718994,0.1285987475501566,0.2722337245941162
8,0.1286777309302626,0.2764964699745178,0.1132748663618133,0.2609584629535675
9,0.10909993715327361,0.25572940707206726,0.126663102286643,0.2881164252758026
10,0.09866106767078926,0.24301160871982574,0.10505881770674524,0.260250985622406
11,0.0929324046291154,0.23574945330619812,0.09888201002995002,0.23724514245986938
12,0.08778403442481468,0.22905632853507996,0.09577933610577521,0.23624412715435028
13,0.08236699320119002,0.22177454829216003,0.09502206737946334,0.23553775250911713
14,0.07837549391491659,0.2165026217699051,0.09067073883488774,0.22601217031478882
15,0.0736097427534646,0.20966683328151703,0.08409919164239846,0.22093473374843597
16,0.07152729481458664,0.20679205656051636,0.08295001625886252,0.22288697957992554
17,0.06917900720546985,0.20338648557662964,0.07831645915927045,0.21247625350952148
18,0.0659432165838521,0.19869881868362427,0.07718509613889558,0.20834767818450928
19,0.06436301896284366,0.19620193541049957,0.07365766384414044,0.20132915675640106
20,0.062127075960923886,0.19281962513923645,0.07217509119675078,0.20429600775241852
21,0.06120529680930335,0.19137965142726898,0.06680869219567755,0.1937090903520584
22,0.058570190236486235,0.18677224218845367,0.06956311239828837,0.1984308958053589
23,0.05727831120121068,0.18464328348636627,0.0651473724283278,0.19485442340373993
24,0.055197847685937225,0.18170270323753357,0.06503769204598563,0.1903712898492813
25,0.053980355118883064,0.17967259883880615,0.061516441340590346,0.19608265161514282
26,0.05301626579001032,0.1780710518360138,0.05995006354300883,0.18446779251098633
27,0.05188892627584523,0.17607632279396057,0.060296483482394754,0.18588466942310333
28,0.050427901976067446,0.17354071140289307,0.05861844902793909,0.18700635433197021
29,0.049224847735002124,0.17160172760486603,0.057147397338573276,0.17885138094425201
30,0.04797396500562799,0.16953423619270325,0.05592083720618795,0.18114955723285675
31,0.04677907595860547,0.16721385717391968,0.05679475349085084,0.1808963567018509
32,0.045908002760903587,0.16554322838783264,0.055107344022213386,0.18226444721221924
33,0.04523470047219046,0.16449204087257385,0.0557806433323,0.17753387987613678
34,0.04417930209431155,0.1626226007938385,0.05062009736189041,0.1746881753206253
35,0.04459426359369837,0.16335152089595795,0.052019671215836345,0.17311006784439087
36,0.04300374884543748,0.16057917475700378,0.05012266748938067,0.16823001205921173
37,0.04199216887354851,0.15847311913967133,0.047266230749865544,0.16499808430671692
38,0.04223152545505557,0.15889355540275574,0.056831793377882446,0.18284176290035248
39,0.041431064492669596,0.15742474794387817,0.04648164173202782,0.16573013365268707
40,0.03974913099202616,0.15432706475257874,0.04833798711027565,0.16896186769008636
41,0.03937937357816203,0.1535542905330658,0.04566854616659212,0.16192583739757538
42,0.0387113028816108,0.15234103798866272,0.05171600096570007,0.17833387851715088
43,0.038089759262471365,0.15121455490589142,0.047940606339674056,0.1671552211046219
44,0.03692351589942801,0.14859358966350555,0.04469906100360998,0.16131512820720673
45,0.03683292852907345,0.14836163818836212,0.04334021119625661,0.16024012863636017
46,0.03583193750217043,0.14627359807491302,0.04462038070477288,0.1626684069633484
47,0.03574826671131726,0.14653757214546204,0.04397230537544037,0.15976078808307648
48,0.03515212443368188,0.14484092593193054,0.044040080240189,0.16268770396709442
49,0.03492467567838471,0.14434657990932465,0.042946219773449264,0.1574549823999405
50,0.03372294526418735,0.1419408768415451,0.04608313120291408,0.16307760775089264
51,0.03338436718130934,0.14139637351036072,0.0416548506372833,0.15571531653404236
52,0.032615124344311915,0.13979916274547577,0.04176059631823466,0.1564096361398697
53,0.032344232987740945,0.1390189528465271,0.04350297803316137,0.15818072855472565
54,0.031745180551861894,0.1379590630531311,0.04138503021335807,0.15956734120845795
55,0.031110437073070426,0.1364818811416626,0.03759320266946251,0.14605142176151276
56,0.031205209036325586,0.13646085560321808,0.038768846236554716,0.14890442788600922
57,0.030081338217032367,0.13420505821704865,0.03785473075775622,0.1479412168264389
58,0.02982715581511629,0.13361765444278717,0.039666590007857,0.15191775560379028
59,0.02925184420470534,0.13238397240638733,0.040998373509802184,0.15221695601940155
60,0.029165250987842166,0.13211943209171295,0.03772565660243533,0.147788867354393
61,0.02879367524693752,0.1314956247806549,0.038560033001101994,0.14818859100341797
62,0.02853458805073952,0.13096624612808228,0.038633054868992545,0.14823836088180542
63,0.028078804499116438,0.12956365942955017,0.03581639081801705,0.1436109095811844
64,0.027703798921971487,0.12858927249908447,0.036752964586726035,0.1447005271911621
65,0.027551298511439358,0.1283724159002304,0.03811966632653413,0.15178219974040985
66,0.027447252566444463,0.12819284200668335,0.033548398686026965,0.1393379271030426
67,0.027174366381147813,0.1274678260087967,0.03545523776094718,0.1450766921043396
68,0.02651858265543806,0.12603625655174255,0.03522745187490665,0.14462535083293915
69,0.02639845899980644,0.12562277913093567,0.034495900593826484,0.14258085191249847
70,0.026204166484290158,0.12511257827281952,0.03453175948756137,0.14191140234470367
71,0.025495731753521954,0.12340743094682693,0.033334662479444825,0.1400068700313568
72,0.025836196053644706,0.12428868561983109,0.03349040321813061,0.14341163635253906
73,0.025180191443911915,0.12281165271997452,0.033062543254345655,0.13849927484989166
74,0.025186020045958716,0.12292364239692688,0.034770254607729874,0.1468907743692398
75,0.02562155754401766,0.12388911843299866,0.035414281084427034,0.14676816761493683
76,0.025454856326867795,0.12350460886955261,0.0329972216698887,0.1386907398700714
77,0.024818430943735714,0.1218516007065773,0.03267127344513248,0.14070384204387665
78,0.024769767026962906,0.12190032750368118,0.030567323439754546,0.13560277223587036
79,0.024242427007391536,0.12034093588590622,0.03456488050970024,0.14572842419147491
80,0.024230825811110693,0.1204780861735344,0.03171319521738794,0.1383780986070633
81,0.02421311777213524,0.12050750851631165,0.02986139040600894,0.13518023490905762
82,0.023992365354607845,0.11990153044462204,0.032027755526761556,0.1387862265110016
83,0.023939139691406285,0.11948834359645844,0.0349195365119597,0.14649195969104767
84,0.02326822280883789,0.11794435232877731,0.02933817975030377,0.13325060904026031
85,0.023016248669089943,0.11738991737365723,0.03131589564848049,0.13316144049167633
86,0.02309215267927482,0.11758366972208023,0.03306680607834253,0.14275014400482178
87,0.022868306279696268,0.1167711541056633,0.029697817718160564,0.1368575394153595
88,0.022747578548974003,0.11666668951511383,0.029068462217451428,0.13265608251094818
89,0.0223776598557316,0.11559940129518509,0.03135895432005155,0.1387573927640915
90,0.022828703296595608,0.11692299693822861,0.02963462265625853,0.13245391845703125
91,0.02226879319240307,0.11543414741754532,0.02701649891116239,0.1301393359899521
92,0.021957761415376746,0.11480338126420975,0.02916378850229727,0.1319902241230011
93,0.02174415291640265,0.11393005400896072,0.02777126979420026,0.12835636734962463
94,0.022552312062732106,0.11629930883646011,0.03014014320897645,0.14389915764331818
95,0.022033019376725985,0.11472635716199875,0.028483174741268158,0.1311141699552536
96,0.021470277987677474,0.11336549371480942,0.02802047016628986,0.13230790197849274
97,0.021655231650019514,0.1137799471616745,0.02593290456169253,0.12591442465782166
98,0.021547035282028133,0.11341879516839981,0.028727194061502814,0.13226786255836487
99,0.02111195894921648,0.112444207072258,0.027496731783873563,0.13120318949222565
100,0.020713667738540418,0.11126624792814255,0.028110715387999242,0.13171251118183136
101,0.020894167559414076,0.11175312101840973,0.027019312396517087,0.12861678004264832
102,0.02077944473973636,0.11146420240402222,0.028801965479064603,0.1309637427330017
103,0.020595761401386095,0.11122093349695206,0.02930882256799217,0.13228538632392883
104,0.020179335927141124,0.10997176915407181,0.025801265327227783,0.12521539628505707
105,0.020545319750391203,0.11094241589307785,0.02538065830695218,0.12971314787864685
106,0.020111597175228185,0.10962523519992828,0.026583871406759937,0.12743841111660004
107,0.02022517376161855,0.10995297133922577,0.02633654834815012,0.12701423466205597
108,0.02051943624071006,0.11079086363315582,0.026138785744792427,0.12567366659641266
109,0.019976762412437076,0.10937584936618805,0.025162110346016186,0.12417835742235184
110,0.019592816395492388,0.10809686034917831,0.02668561692076639,0.12683606147766113
111,0.019416296469240354,0.10774750262498856,0.025820815016451323,0.125881627202034
112,0.0196863637016765,0.10853926837444305,0.027421023503973567,0.13467572629451752
113,0.01922147643977198,0.10722377151250839,0.02476264700967947,0.12511728703975677
114,0.019345353518066735,0.10755017399787903,0.023862232060717612,0.12518508732318878
115,0.019264572653277166,0.10740356147289276,0.025136597382290096,0.12461061030626297
116,0.018801739632055676,0.10637722164392471,0.02464348191780777,0.12351411581039429
117,0.0187882118183991,0.1059596836566925,0.024714376303720576,0.12487509846687317
118,0.01866481636233371,0.10563237220048904,0.025674850985022455,0.12958157062530518
119,0.018928033460316986,0.1064213290810585,0.02620618510991335,0.12680287659168243
