,loss,root_mean_squared_error
75,3.719112992327018e-05,0.00609845295548439
76,2.0391116408626802e-05,0.004515652544796467
77,3.58769140385937e-05,0.005989734549075365
78,3.482486980923385e-05,0.0059012603014707565
79,1.5589176546716017e-05,0.003948312718421221
80,1.987359812595221e-05,0.004457981791347265
81,1.0045179599187593e-05,0.0031694131903350353
82,1.3122181174320354e-05,0.003622455056756735
83,2.325402412515968e-05,0.00482224253937602
84,2.6083488733811333e-05,0.005107199773192406
85,2.280978802889796e-05,0.00477595953270793
86,9.669449967875587e-06,0.003109574317932129
87,1.0904794361406795e-05,0.0033022407442331314
88,4.8808399603100085e-05,0.006986301392316818
89,1.3594008309783072e-05,0.003687005490064621
90,1.653911968714813e-05,0.004066830966621637
91,1.4324708275818133e-05,0.0037847997155040503
92,9.668717193235411e-06,0.0031094560399651527
93,1.4503601159442797e-05,0.0038083591498434544
94,1.0229843497509825e-05,0.003198412712663412
95,3.060990740561008e-05,0.005532622337341309
96,1.1336796001899973e-05,0.0033670158591121435
97,1.1660712721967609e-05,0.0034147787373512983
98,2.209662105455142e-05,0.004700704477727413
99,2.4405166175051856e-05,0.004940158687531948
100,9.70173824605789e-06,0.00311476131901145
101,2.4554880040899558e-05,0.004955288488417864
102,2.0061226476375068e-05,0.004478975664824247
103,2.0501495169591137e-05,0.00452785799279809
104,4.398867808462215e-05,0.0066323960199952126
105,5.901762147797544e-05,0.007682292256504297
106,3.515562987297229e-05,0.005929217673838139
107,1.1825369750602057e-05,0.003438803134486079
108,1.0716002979547441e-05,0.0032735306303948164
109,1.640228582751339e-05,0.00404997356235981
110,1.6506623582813168e-05,0.004062834661453962
111,1.938302559474771e-05,0.00440261559560895
112,2.1895297305907584e-05,0.004679241683334112
113,2.4549906945363504e-05,0.004954786039888859
114,5.67384821176875e-06,0.002381984144449234
115,1.820398321909352e-05,0.004266612697392702
116,4.1710714066271694e-05,0.0064583830535411835
117,1.4511113783251913e-05,0.003809345420449972
118,1.2091835355092772e-05,0.0034773314837366343
119,2.9977974496509293e-05,0.005475214216858149
120,1.6339165634218513e-05,0.004042173270136118
121,1.1987866835132667e-05,0.003462349995970726
122,1.271046885510496e-05,0.003565174527466297
123,1.572526937764523e-05,0.003965509589761496
124,1.4465053225447797e-05,0.0038032950833439827
125,6.986674048782397e-06,0.0026432317681610584
126,1.0249361983753356e-05,0.003201462095603347
127,1.8381559163317976e-05,0.004287371411919594
128,9.597698109713993e-06,0.0030980147421360016
129,3.208953576975566e-05,0.005664763040840626
130,1.9835802809817545e-05,0.004453739617019892
131,9.538851880517663e-06,0.0030885031446814537
132,1.4327198425522458e-05,0.003785128006711602
133,1.7941112659837063e-05,0.004235695116221905
134,2.3841795108232697e-05,0.00488280551508069
135,8.612108748621014e-06,0.0029346393421292305
136,1.8970781288587486e-05,0.004355546087026596
137,1.531211728896777e-05,0.003913070075213909
138,1.2096361434396237e-05,0.0034779824782162905
139,2.5290347577003986e-05,0.0050289505161345005
140,5.2001001317032196e-05,0.007211172487586737
141,5.839872795060083e-05,0.007641906384378672
142,8.116066564639844e-06,0.002848871285095811
143,6.817221638653159e-06,0.002610980998724699
144,8.382295244438085e-06,0.0028952190186828375
145,8.321287498494106e-06,0.002884663874283433
146,1.0767900599121199e-05,0.0032814480364322662
147,1.5551010457483052e-05,0.00394347682595253
148,2.9537745776089635e-05,0.005434863734990358
149,1.162051817864958e-05,0.003408888354897499
150,1.5936380360139474e-05,0.003992039244621992
151,1.3286640047850648e-05,0.003645084099844098
152,1.2714462692190038e-05,0.003565734252333641
153,2.623578311074544e-05,0.005122087895870209
154,1.5339229831449418e-05,0.0039165327325463295
155,1.5434912348097246e-05,0.0039287288673222065
156,6.808612745708503e-06,0.002609331626445055
157,1.0730764977139966e-05,0.003275784431025386
158,1.4004390600380655e-05,0.0037422440946102142
159,1.094991050163205e-05,0.0033090647775679827
160,1.8322730279992696e-05,0.004280506167560816
161,5.5493640890757225e-05,0.007449405267834663
162,1.4034625512325165e-05,0.0037462813779711723
163,7.769270526166713e-06,0.002787340898066759
164,5.3150173421901576e-06,0.002305431989952922
165,2.3459174911775744e-05,0.00484346691519022
166,1.0003870904689313e-05,0.0031628895085304976
167,6.408151597796227e-06,0.0025314325466752052
168,5.763744013899452e-06,0.00240077986381948
169,5.785798015958871e-06,0.0024053684901446104
170,5.354123219027502e-06,0.002313898177817464
171,9.930051952888438e-06,0.003151198150590062
172,1.6999698387231805e-05,0.00412306934595108
173,1.737219392069069e-05,0.004167996346950531
174,9.31243104353925e-06,0.0030516276601701975
175,1.9188663898259847e-05,0.004380487371236086
176,1.2113054481853119e-05,0.0034803810995072126
177,1.6323013560360618e-05,0.00404017511755228
178,1.1839144487975822e-05,0.003440805710852146
179,4.325220540889958e-05,0.006576640997081995
180,2.5139476442718666e-05,0.005013928283005953
181,7.891297945232008e-06,0.0028091450221836567
182,5.076685305121986e-06,0.0022531498689204454
183,9.020817160761114e-06,0.003003467572852969
184,7.946549003127962e-06,0.002818962326273322
185,1.1106073554399535e-05,0.0033325774129480124
186,1.1397845512019217e-05,0.003376069711521268
187,3.595861912206874e-05,0.0059965504333376884
188,1.0790062671834822e-05,0.003284822916612029
189,1.4083764613388537e-05,0.003752834163606167
190,8.29321759404736e-06,0.0028797949198633432
191,8.46172233400925e-06,0.002908904105424881
192,5.490025989537276e-06,0.002343080472201109
193,9.836265597782395e-06,0.0031362820882350206
194,5.705292463243876e-06,0.0023885753471404314
195,1.1080605201928794e-05,0.003328754100948572
196,1.0750336609469143e-05,0.0032787704840302467
197,1.6053741037642514e-05,0.004006712231785059
198,3.08197428038465e-05,0.00555155286565423
199,5.792811836368094e-05,0.007611051667481661
200,1.3142077939597464e-05,0.0036252003628760576
201,5.411833818849214e-06,0.002326335059478879
202,6.853294899564365e-06,0.0026178795378655195
203,8.021402020562217e-06,0.0028322080615907907
204,3.867742117740124e-06,0.00196665758267045
205,1.1613423056101722e-05,0.0034078473690897226
206,7.4268392124111304e-06,0.0027252223808318377
207,5.476707849172999e-06,0.002340236445888877
208,7.260293075944146e-06,0.0026944933924824
209,6.674961546553791e-06,0.0025835947599262
210,1.1954557910703816e-05,0.0034575359895825386
211,5.6324150655602114e-05,0.007504941895604134
212,2.7899393663865122e-05,0.0052819871343672276
213,8.538097166015902e-06,0.0029220024589449167
214,7.171746832511448e-06,0.0026780120097100735
215,4.905512956357395e-06,0.0022148392163217068
216,9.406429453427517e-06,0.0030669907573610544
217,6.9047737636223305e-06,0.0026276935823261738
218,2.097826037008129e-05,0.004580202978104353
219,9.739731265194678e-06,0.0031208537984639406
220,6.145350286740552e-06,0.0024789816234260798
221,6.599558448917581e-06,0.0025689604226499796
222,1.2413443679813066e-05,0.0035232719965279102
223,4.945742732055163e-06,0.0022239028476178646
224,9.131870733727641e-06,0.0030218984466046095
225,2.18507383157548e-05,0.004674477037042379
226,7.971327456003616e-06,0.0028233539778739214
227,9.852721572160783e-06,0.003138904459774494
228,8.489575152933036e-06,0.002913687378168106
229,1.2050116777736022e-05,0.0034713277127593756
230,1.5394171910716347e-05,0.003923540469259024
231,6.950278174840272e-06,0.0026363383512943983
232,9.210615847517176e-06,0.0030348992440849543
233,6.4085366268643796e-06,0.00253150868229568
234,2.6849368567137635e-05,0.005181637592613697
235,3.632497917368293e-05,0.006027021445333958
236,1.2630290156863727e-05,0.0035539118107408285
237,8.562411901213108e-06,0.002926160115748644
238,4.5255380058966325e-06,0.002127331215888262
239,6.211578364170774e-06,0.002492303727194667
240,7.96386230547021e-06,0.0028220314998179674
241,1.1343029105708422e-05,0.0033679413609206676
242,2.916552425940552e-05,0.005400511436164379
243,6.313586858238174e-06,0.0025126852560788393
244,5.049649553521573e-06,0.002247142605483532
245,8.735199109817804e-06,0.0029555372893810272
246,6.417049603953842e-06,0.0025331894867122173
247,1.0266059239503891e-05,0.003204069333150983
248,1.1008665123830402e-05,0.0033179307356476784
249,6.925726302622185e-06,0.0026316773146390915
250,9.808469612605511e-06,0.0031318478286266327
251,2.951892384953482e-05,0.005433131940662861
252,7.632599086810576e-06,0.002762716030701995
253,5.4039540830671695e-06,0.0023246407508850098
254,1.4832699046222078e-05,0.003851324785500765
255,9.948654728089297e-06,0.0031541488133370876
256,5.7256412138252474e-06,0.002392831491306424
257,6.259343897182142e-06,0.0025018679443746805
258,3.111212990840048e-05,0.0055778250098228455
259,3.88314221272343e-05,0.006231486797332764
260,7.849109079258791e-06,0.0028016259893774986
261,3.7581571522526143e-06,0.0019385964842513204
262,4.867619634521982e-06,0.002206268021836877
263,1.7442594252820187e-05,0.004176432732492685
264,4.7941638548178765e-06,0.0021895579993724823
265,4.711243522948649e-06,0.0021705396939069033
266,7.634334936064569e-06,0.0027630296535789967
267,4.150502045499271e-06,0.0020372781436890364
268,7.380738957213405e-06,0.0027167517691850662
269,8.14106138326293e-06,0.0028532545547932386
270,8.863758189827337e-06,0.002977206604555249
271,7.109820015966108e-06,0.0026664247270673513
272,1.4615891086875503e-05,0.003823074046522379
273,2.261942611667458e-05,0.004755988251417875
274,8.751807706864176e-06,0.0029583454597741365
275,7.70504541543533e-06,0.0027757964562624693
276,4.516670291773627e-06,0.002125245751813054
277,6.358932592183861e-06,0.0025216923095285892
278,1.3415350704716725e-05,0.0036626970395445824
279,1.6504881354200318e-05,0.004062619525939226
280,8.792480355889927e-06,0.0029652114026248455
281,5.681521318984914e-06,0.0023835941683501005
282,1.28656887172269e-05,0.003586877603083849
283,2.6649211043991038e-05,0.0051622879691421986
284,9.705043091637258e-06,0.0031152921728789806
285,7.642913253098518e-06,0.002764581935480237
286,4.001040144734471e-06,0.0020002599339932203
287,1.029927735243263e-05,0.003209248650819063
288,2.802548770778085e-05,0.005293911322951317
289,4.422212489812319e-05,0.006649971008300781
290,1.6066519926388294e-05,0.004008306656032801
291,2.9920649571214255e-06,0.0017297588055953383
292,3.957001901884847e-06,0.0019892214331775904
293,3.5195737927494035e-06,0.0018760524690151215
294,4.731841411714583e-06,0.002175279427319765
295,3.060790042790073e-06,0.0017495114589110017
296,4.873111749800731e-06,0.0022075127344578505
297,7.298675649468027e-06,0.0027016059029847383
298,1.081785888269072e-05,0.003289051353931427
299,1.038863733636587e-05,0.003223140724003315
300,1.0700573681013314e-05,0.0032711729872971773
301,1.4235773050049183e-05,0.0037730326876044273
302,2.4441750474976548e-05,0.004943860694766045
303,3.584977591337025e-06,0.001893403590656817
304,1.1196405924733708e-05,0.0033461027778685093
305,9.662228294992751e-06,0.0031084122601896524
306,3.936169800087952e-06,0.001983978319913149
307,5.301831714178867e-06,0.0023025707341730595
308,2.1458743932441444e-05,0.004632357973605394
309,1.5151222559014445e-05,0.0038924573455005884
310,5.240963240625071e-06,0.0022893152199685574
311,4.543499438202724e-06,0.002131548710167408
312,3.546442331326773e-06,0.0018832000205293298
313,7.069168709561981e-06,0.0026587904430925846
314,8.175127181461562e-06,0.0028592178132385015
315,1.111942585603622e-05,0.0033345806878060102
316,1.6066668373539814e-05,0.004008324816823006
317,4.230567599937748e-06,0.0020568345207720995
318,1.9596341063935612e-05,0.004426775500178337
319,3.1539574700694996e-05,0.005616010632365942
320,7.255473600858392e-06,0.002693598624318838
321,2.1476789885920407e-05,0.004634305369108915
322,1.1242005393606584e-05,0.003352909814566374
323,4.063115819572205e-06,0.0020157170947641134
324,6.089013533845628e-06,0.0024675927124917507
325,1.1597904288444297e-05,0.003405569586902857
326,4.515844130205901e-06,0.0021250518038868904
327,8.438405231792249e-06,0.0029048931319266558
328,6.7540492362125506e-06,0.002598854945972562
329,9.849428955573437e-06,0.0031383796595036983
330,6.56874139290823e-06,0.00256295595318079
331,4.495347842257044e-06,0.00212022359482944
332,5.131990289473518e-06,0.0022653895430266857
333,8.286756090922607e-06,0.002878672443330288
334,1.2021321229775348e-05,0.003467177739366889
335,5.111774649335858e-06,0.002260923385620117
336,6.405765683690825e-06,0.0025309615302830935
337,6.963417869566472e-06,0.00263882870785892
338,7.6089837850722285e-06,0.0027584389317780733
339,9.15348922951496e-05,0.009567387402057648
340,1.5326959475440046e-05,0.003914965782314539
341,6.044333585981482e-06,0.0024585225619375706
342,4.440980004114739e-06,0.0021073634270578623
343,4.487046580025954e-06,0.0021182650234550238
344,5.907546169476276e-06,0.0024305444676429033
345,7.639633603258645e-06,0.0027639889158308506
346,4.721824091659223e-06,0.0021729758009314537
347,6.336462925253845e-06,0.002517233369871974
348,8.164609283524444e-06,0.0028573779854923487
349,4.991847107465593e-06,0.002234244253486395
350,2.951889151113713e-06,0.0017181062139570713
351,4.1600937266635145e-06,0.0020396308973431587
352,1.0269360923593043e-05,0.0032045841217041016
353,1.6507289079975967e-05,0.0040629166178405285
354,2.754026912520943e-05,0.005247882567346096
355,5.586318865872273e-06,0.0023635393008589745
356,3.338164109167262e-06,0.0018270643195137382
357,6.714812661712975e-06,0.0025912956334650517
358,1.167988819288783e-05,0.0034175850450992584
359,7.650927153113015e-06,0.0027660306077450514
360,2.3603594045014887e-05,0.004858352709561586
361,4.797286065561432e-06,0.002190270461142063
362,2.9500476679188943e-06,0.00171757023781538
363,3.697746423943302e-06,0.0019229525933042169
364,1.2817499554280991e-05,0.003580153686925769
365,7.675815298225137e-06,0.002770525636151433
366,4.937933319631881e-06,0.00222214637324214
367,4.9438909442986e-06,0.002223486313596368
368,4.738605687874081e-06,0.002176834037527442
369,8.795962957918375e-06,0.0029657988343387842
370,1.3054931296580615e-05,0.0036131609231233597
371,6.060367197823805e-06,0.0024617817252874374
372,1.0360368754198583e-05,0.003218752332031727
373,6.27794577404825e-06,0.002505582757294178
374,1.6460019542322335e-05,0.0040570953860878944
375,1.7024858175810377e-05,0.004126119427382946
376,6.16131492760355e-06,0.0024821993429213762
377,5.071039936266004e-06,0.002251897007226944
378,6.154040132690965e-06,0.0024807334411889315
379,7.929942873009503e-06,0.0028160156216472387
380,7.447253657038112e-06,0.0027289658319205046
381,5.082509529723589e-06,0.002254442311823368
382,6.7031867033663885e-06,0.002589051378890872
383,9.977397804604051e-06,0.0031587022822350264
384,1.5956922040653112e-05,0.00399461155757308
385,3.691336247303059e-05,0.006075636949390173
386,2.3035075075496403e-05,0.004799487069249153
387,6.920478493806395e-06,0.002630680100992322
388,5.871332480334593e-06,0.0024230831768363714
389,5.402289129760112e-06,0.0023242824245244265
390,3.7516574916008725e-06,0.001936919754371047
391,5.629930521606915e-06,0.0023727475199848413
392,5.230108649187751e-06,0.0022869431413710117
393,3.273127770639718e-06,0.0018091786187142134
394,6.7703519289071635e-06,0.002601990010589361
395,4.691402009970669e-06,0.002165964338928461
396,8.837948881912309e-06,0.0029728689696639776
397,7.302702132634788e-06,0.002702351426705718
398,5.241224678853345e-06,0.002289372030645609
399,3.6239399219361523e-06,0.0019036650191992521
400,6.667893677971121e-06,0.0025822266470640898
401,7.720884387764841e-06,0.0027786479331552982
402,9.869291949101774e-06,0.003141542663797736
403,3.943317186217303e-06,0.0019857787992805243
404,7.621993246059509e-06,0.002760796109214425
405,1.1676461652916315e-05,0.0034170832950621843
406,1.178712213139385e-05,0.0034332380164414644
407,2.232057493253508e-05,0.004724465776234865
408,9.901642105494322e-06,0.0031466875225305557
409,1.1076245667125955e-05,0.003328099614009261
410,9.13776432941349e-06,0.0030228737741708755
411,3.852755398117931e-06,0.001962843583896756
412,4.371948752703472e-06,0.0020909204613417387
413,3.94379942090036e-06,0.001985900104045868
414,5.671628931898249e-06,0.0023815182503312826
415,6.603402408600044e-06,0.0025697085075080395
416,7.367166128986094e-06,0.002714252332225442
417,8.198605492813113e-06,0.0028633205220103264
418,8.300526498979246e-06,0.002881063614040613
419,7.993898057170949e-06,0.00282734795473516
420,3.46373490478513e-05,0.005885350052267313
421,2.350343111343519e-05,0.004848034121096134
422,4.522719609907279e-06,0.002126668579876423
423,4.605806234392896e-06,0.0021461143624037504
424,1.1589477811269743e-05,0.00340433232486248
425,1.4781231079236607e-05,0.0038446367252618074
426,5.498915122541573e-06,0.002344976644963026
427,2.5928916679667976e-06,0.0016102459048852324
428,2.621754674113392e-06,0.0016191834583878517
429,4.1790119752544166e-06,0.0020442630629986525
430,3.241854017325981e-06,0.001800514874048531
431,4.744856599244899e-06,0.0021782692056149244
432,4.705260780910095e-06,0.0021691613364964724
433,2.6091678056233084e-05,0.005108001176267862
434,2.709587318463388e-05,0.005205370020121336
435,4.430002218222479e-06,0.002104756888002157
436,4.613738709046362e-06,0.0021479616407305002
437,5.221282846220703e-06,0.0022850127425044775
438,3.757557329915508e-06,0.001938442001119256
439,7.244092982799591e-06,0.0026914849877357483
440,3.7665956947812375e-06,0.0019407718209549785
441,7.581866091653035e-06,0.0027535187546163797
442,5.445626343649835e-06,0.002333586337044835
443,7.494514394698109e-06,0.0027376108337193727
444,7.95217996208943e-06,0.002819961169734597
445,3.829169324064832e-06,0.001956826075911522
446,4.0408662242787975e-06,0.002010190859436989
447,5.542011525058434e-06,0.0023541476111859083
448,6.226958657457205e-06,0.0024953873362392187
449,5.382908669877528e-06,0.002320109633728862
450,9.472943837301602e-06,0.003077814821153879
451,4.955185027433313e-06,0.0022260246332734823
452,1.5193516686144783e-05,0.0038978862576186657
453,1.5379943007466493e-05,0.00392172671854496
454,1.4582485455268241e-05,0.0038187019526958466
455,5.2040537173733734e-05,0.00721391336992383
456,1.3751482805550724e-05,0.0037082992494106293
457,4.33549330396506e-06,0.002082184888422489
458,3.597605565755376e-06,0.0018967355135828257
459,6.314472044127254e-06,0.002512861043214798
460,4.919498871134544e-06,0.0022179943043738604
461,3.4185606868999946e-06,0.0018489351496100426
462,3.0990927125502897e-06,0.001760423998348415
463,4.021948024791681e-06,0.0020054795313626528
464,4.18046429387511e-06,0.0020446181297302246
465,4.150789463102289e-06,0.00203734845854342
466,6.689581806646879e-06,0.002586422488093376
467,3.2540222488272233e-06,0.0018038909183815122
468,4.4937829611017265e-06,0.0021198545582592487
469,6.4469573762671676e-06,0.002539085689932108
470,6.565617476180112e-06,0.0025623461697250605
471,8.922022571234868e-06,0.002986975247040391
472,6.027867119802165e-06,0.002455171663314104
473,4.772616871254804e-06,0.002184632234275341
474,7.731720526263939e-06,0.0027805971913039684
475,1.0829563874159434e-05,0.0032908304128795862
476,7.508044605716541e-06,0.0027400811668485403
477,5.6265327383500374e-06,0.002372031332924962
478,1.0730807963619234e-05,0.0032757914159446955
479,1.009984260477513e-05,0.0031780251301825047
480,3.8116910906822596e-06,0.0019523553783074021
481,4.377044789818237e-06,0.0020921388640999794
482,4.415956887864349e-06,0.0021014176309108734
483,3.409572008658992e-06,0.0018465027678757906
484,8.129412960347609e-06,0.0028512123972177505
485,9.041379529675229e-06,0.003006888320669532
486,1.1766507072546768e-05,0.003430234733968973
487,7.056203479677877e-06,0.0026563515421003103
488,5.101834496954757e-06,0.0022587240673601627
489,6.3912912081088645e-06,0.0025281005073338747
490,1.8877530229558514e-05,0.004344828426837921
491,8.75718338863451e-06,0.0029592537321150303
492,6.7730733834831265e-06,0.002602512715384364
493,3.1439532163993112e-06,0.0017731196712702513
494,3.249603056768456e-06,0.0018026657635346055
495,5.6881527765127605e-06,0.002384984865784645
496,1.3268316715847573e-05,0.0036425699945539236
497,6.019673229322994e-06,0.0024535025004297495
498,4.221052016332429e-06,0.0020545199513435364
499,1.2648224013839366e-05,0.0035564342979341745
500,6.487168141690476e-06,0.0025469919200986624
501,5.191481127049045e-06,0.0022784823086112738
502,1.375942036186737e-05,0.003709368873387575
503,1.3010340237852963e-05,0.003606985090300441
504,3.401615817372918e-06,0.0018443471053615212
505,3.6014139042371273e-06,0.0018977391300722957
506,3.872816788012036e-06,0.001967947231605649
507,5.249359764986203e-06,0.002291147829964757
508,1.4242662114304673e-05,0.0037739446852356195
509,7.470211193765286e-06,0.0027331686578691006
510,3.823852600296806e-06,0.001955467276275158
511,3.198262264620573e-06,0.0017883686814457178
512,5.100363339096191e-06,0.0022583981044590473
513,4.206806903170574e-06,0.0020510500762611628
514,2.4170824062472485e-06,0.0015546969370916486
515,6.522854395246153e-06,0.00255398778244853
516,5.479524517064552e-06,0.0023408387787640095
517,7.689687488923394e-06,0.002773028565570712
518,9.1298372664271e-06,0.0030215622391551733
519,9.993703302331768e-06,0.003161281580105424
520,6.220182913827698e-06,0.0024940292350947857
521,7.840828769423028e-06,0.002800147980451584
522,7.082491424183649e-06,0.0026612950023263693
523,7.676604194193987e-06,0.002770668361335993
524,5.193998824969275e-06,0.0022790348157286644
525,9.01609893156465e-06,0.0030026822350919247
526,8.673919492083036e-06,0.0029451518785208464
527,4.231789823012199e-06,0.002057131612673402
528,8.045283354708812e-06,0.002836421364918351
529,4.099266863112321e-06,0.0020246647763997316
530,2.846149918376936e-06,0.0016870537074282765
531,5.087477560253724e-06,0.002255543600767851
532,2.3442878747404673e-05,0.004841784480959177
533,1.5882462645945545e-05,0.00398528017103672
534,6.188976645752429e-06,0.0024877653922885656
535,2.9233318912609007e-06,0.0017097751842811704
536,4.6308331994625076e-06,0.00215193722397089
537,4.676003587715271e-06,0.0021624071523547173
538,8.517639542379824e-06,0.0029184995219111443
539,8.631386202317982e-06,0.0029379220213741064
540,3.667925972586639e-06,0.0019151829183101654
541,3.761989017317136e-06,0.001939584850333631
542,4.732882730407009e-06,0.002175519010052085
543,4.092064504467954e-06,0.002022885251790285
544,3.947956022031878e-06,0.0019869464449584484
545,1.3353072887861552e-05,0.003654185216873884
546,1.0500015905136928e-05,0.0032403727527707815
547,8.605694849302067e-06,0.0029335464350879192
548,3.939028164616398e-06,0.0019846984650939703
549,3.4543900370305166e-06,0.001858599134720862
550,1.1116205588421472e-05,0.003334097331389785
551,1.390896347248214e-05,0.003729472868144512
552,3.25455063544775e-06,0.0018040373688563704
553,3.1918725119643595e-06,0.0017865811241790652
554,3.545240471278218e-06,0.0018828808097168803
555,1.6195904713631536e-05,0.004024413414299488
556,7.082192590694398e-06,0.002661238657310605
557,5.515031001742589e-06,0.0023484104312956333
558,3.4583849960627054e-06,0.001859673298895359
559,8.854347598796308e-06,0.0029756256844848394
560,3.866722191558438e-06,0.00196639820933342
561,3.6041758862590804e-06,0.0018984666094183922
562,5.51949400041305e-06,0.0023493601474910975
563,3.406728242669572e-06,0.0018457322148606181
564,3.144043496933738e-06,0.0017731449333950877
565,6.969315289891649e-06,0.0026399462949484587
566,8.689076187229563e-06,0.0029477241914719343
567,8.187591211399953e-06,0.002861396875232458
568,2.4415859294558437e-05,0.004941240418702364
569,1.4595580360315034e-05,0.00382041628472507
570,6.410921997645482e-06,0.0025319799315184355
571,3.1449306206037027e-06,0.0017733954591676593
572,2.8067364764630716e-06,0.0016753317322582006
573,3.057442888181815e-06,0.0017485545249655843
574,5.524406239535739e-06,0.0023504055570811033
575,7.433063030024062e-06,0.00272636441513896
576,3.297528394413831e-06,0.0018159097526222467
577,3.962295293811253e-06,0.0019905513618141413
578,5.464871600143163e-06,0.002337706508114934
579,4.73342872251212e-06,0.002175644040107727
580,7.4327741469127655e-06,0.002726311795413494
581,4.356351301023733e-06,0.002087187487632036
582,6.312109012510098e-06,0.002512390725314617
583,2.083271227367847e-05,0.004564286675304174
584,7.492163686353897e-06,0.0027371819596737623
585,2.7147044467371396e-06,0.0016476359451189637
586,4.383625077315823e-06,0.0020937109366059303
587,6.193173812315105e-06,0.0024886091705411673
588,6.10843127457902e-06,0.0024715240579098463
589,6.888352103118352e-06,0.002624566899612546
590,1.5849893155671838e-05,0.003981192130595446
591,6.816657917932002e-06,0.0026108724996447563
592,4.2839839378587335e-06,0.0020697787404060364
593,1.9497661274183568e-06,0.0013963402016088367
594,2.2253783215603347e-06,0.0014917701482772827
595,3.0242366730012093e-06,0.0017390332650393248
596,5.80520352794824e-06,0.0024093990214169025
597,1.5119428451165833e-05,0.0038883707020431757
598,1.1518224063731328e-05,0.003393850987777114
599,3.872686440048948e-06,0.00196791416965425
600,4.177509125614009e-06,0.0020438956562429667
601,3.6386071762537045e-06,0.0019075132440775633
602,4.32539010700941e-06,0.002079757396131754
603,7.4759551630647575e-06,0.0027342194225639105
604,9.792067655863636e-06,0.0031292280182242393
605,8.505099519455386e-06,0.0029163502622395754
606,6.661797857436193e-06,0.0025810454972088337
607,4.803514424737231e-06,0.0021916921250522137
608,5.559440079607578e-06,0.0023578463587909937
609,1.5912041383006616e-05,0.003988990094512701
610,4.0917379574715175e-06,0.002022804692387581
