,Loss,RMSE
0,0.726919830983588,0.8525958061218262
1,0.18172795219964585,0.42629560828208923
2,0.13523624718116356,0.3677448332309723
3,0.10561514571915034,0.3249848484992981
4,0.08766223137349403,0.29607802629470825
5,0.0736919859471798,0.27146270871162415
6,0.06225237659955332,0.24950429797172546
7,0.05338701816224973,0.231056347489357
8,0.04888240706004164,0.22109363973140717
9,0.04556946122632942,0.21347008645534515
10,0.04016611625767809,0.20041485130786896
11,0.03574636303458745,0.189067080616951
12,0.03394213603428218,0.18423393368721008
13,0.03193018783540888,0.17869020998477936
14,0.02897637290072334,0.17022451758384705
15,0.026840050362661988,0.16382932662963867
16,0.02539113676437663,0.15934595465660095
17,0.02433297733760328,0.15599031746387482
18,0.024379516059824823,0.15613938868045807
19,0.022238843241929058,0.14912693202495575
20,0.020018417854947877,0.14148645102977753
21,0.020467980182113918,0.14306636154651642
22,0.019419189272928832,0.13935275375843048
23,0.018678668419358193,0.13666993379592896
24,0.018008714674846518,0.13419656455516815
25,0.017625536079465688,0.13276119530200958
26,0.018495064116853387,0.13599656522274017
27,0.015717828504879756,0.12537077069282532
28,0.015638703872108427,0.12505479156970978
29,0.01460668433785798,0.1208581030368805
30,0.014361151980483742,0.11983802914619446
31,0.014712739104684394,0.12129607051610947
32,0.0137447224751853,0.11723790317773819
33,0.013833426603556836,0.11761557310819626
34,0.0117455379875771,0.10837685316801071
35,0.012473539101385859,0.11168500036001205
36,0.012327189371233449,0.11102788150310516
37,0.012603766610922726,0.11226650327444077
38,0.013227606046730234,0.11501133441925049
39,0.010840620255395528,0.10411829501390457
40,0.010898683805806603,0.10439678281545639
41,0.01041554108565882,0.10205655544996262
42,0.011299017315976961,0.1062968373298645
43,0.010578715065667382,0.10285287350416183
44,0.009757163165166727,0.09877835959196091
45,0.01011497386510493,0.10057325661182404
46,0.010364177740564974,0.10180462896823883
47,0.009502973574777415,0.09748319536447525
48,0.009205070783150082,0.09594305604696274
49,0.009594059966335926,0.09794927388429642
50,0.00962116676931196,0.09808752685785294
51,0.008433711017782147,0.09183525294065475
52,0.008985690511961193,0.09479287266731262
53,0.00781362483983758,0.08839471638202667
54,0.008233923678789192,0.09074095636606216
55,0.008440358867018233,0.09187141060829163
56,0.008407447886859445,0.09169213473796844
57,0.007979869234624548,0.08933011442422867
58,0.007700908107852875,0.08775482326745987
59,0.00764357091674975,0.0874275267124176
60,0.007139123285485146,0.08449333906173706
61,0.007266238671129214,0.08524224907159805
62,0.00792913951568917,0.08904571831226349
63,0.006928745690482236,0.08323909342288971
64,0.00803451543891939,0.08963548392057419
65,0.0068038787918902315,0.082485631108284
66,0.006920722655287556,0.08319087326526642
67,0.006502420842333563,0.08063759654760361
68,0.008284972255179475,0.0910218134522438
69,0.006902482873403536,0.0830811858177185
70,0.006487549251386242,0.08054531365633011
71,0.006249020165932602,0.07905075699090958
72,0.007665619417516108,0.08755352348089218
73,0.006263878037205469,0.0791446641087532
74,0.005652457948844863,0.07518281787633896
75,0.005915270560909248,0.07691079378128052
76,0.006521276732157637,0.08075442910194397
77,0.006229612820112315,0.0789278894662857
78,0.0058945127571006836,0.07677572220563889
79,0.005951173793581073,0.07714386284351349
80,0.005705328423472447,0.07553364336490631
81,0.006349030119047922,0.07968081533908844
82,0.005790435221919745,0.07609490305185318
83,0.005880566787283785,0.0766848474740982
84,0.005372491476939009,0.07329729199409485
85,0.006077038038820528,0.07795538008213043
86,0.005443290919928311,0.0737786665558815
87,0.0053114973566430424,0.07288001477718353
88,0.00570522724938783,0.0755329430103302
89,0.005470584718512521,0.07396338135004044
90,0.006351562327049748,0.07969671487808228
91,0.005869654183107191,0.07661367207765579
92,0.005524074708328803,0.07432413101196289
93,0.0052043583906917065,0.07214125245809555
94,0.005410660894188581,0.07355720549821854
95,0.005455818376656166,0.07386352121829987
96,0.005210967596105692,0.07218702882528305
97,0.0048815638790869935,0.06986819952726364
98,0.0059150691755251155,0.07690948247909546
99,0.0054940406932981085,0.07412180304527283
100,0.004951618710914254,0.07036774605512619
101,0.005097170032386881,0.07139446586370468
102,0.005130816104571908,0.07162970304489136
103,0.005167301098340398,0.07188396155834198
104,0.005417279026445707,0.07360217720270157
105,0.004518311361475625,0.06721839308738708
106,0.004832911568561981,0.06951914727687836
107,0.005264797671366194,0.0725589245557785
108,0.004511167257908747,0.06716522574424744
109,0.005123213034072122,0.07157661020755768
110,0.004400326702647898,0.06633498519659042
111,0.005727762623010976,0.07568198442459106
112,0.004608556699256272,0.0678863525390625
113,0.004840424709255207,0.06957315653562546
114,0.004910439579369802,0.07007450610399246
115,0.004268968982384417,0.06533736735582352
116,0.004288168786586611,0.06548410654067993
117,0.00450141509829183,0.06709258258342743
118,0.00508240335368551,0.07129096984863281
119,0.004462445730884044,0.0668015405535698
120,0.004780626865536583,0.06914208084344864
121,0.00434863506686293,0.06594417244195938
122,0.00484067734935328,0.06957497447729111
123,0.004222184623542501,0.06497833132743835
124,0.004745556167474911,0.06888800114393234
125,0.004319358738547649,0.06572183966636658
126,0.004182752650062687,0.06467420607805252
127,0.004155874671766727,0.06446607410907745
128,0.004207944500855989,0.06486865878105164
129,0.004122525228258206,0.06420690566301346
130,0.004466609190656878,0.06683269143104553
131,0.003951758674872352,0.06286301463842392
132,0.004285577149592543,0.0654643177986145
133,0.004177620867571812,0.0646345242857933
134,0.004221181989164546,0.06497061997652054
135,0.004063757649398647,0.06374760717153549
136,0.004066083012605845,0.06376584619283676
137,0.004049742606729151,0.06363758444786072
138,0.004305604473005332,0.06561711430549622
139,0.0038046272269106423,0.06168166920542717
140,0.0037251394757154446,0.06103392690420151
141,0.00412788271229666,0.06424861401319504
142,0.0035030903541615668,0.0591869056224823
143,0.0040159796260975066,0.06337175518274307
144,0.0037299396161866926,0.061073217540979385
145,0.003592137597357843,0.05993444845080376
146,0.0034646653594440796,0.05886140838265419
147,0.004522458617782304,0.06724922358989716
148,0.003879305788927127,0.06228408217430115
149,0.004278994341251813,0.06541404128074646
150,0.0042631945790541715,0.06529314070940018
151,0.003639187776666703,0.060325682163238525
152,0.004064381099588097,0.06375250965356827
153,0.0036017108008764235,0.060014255344867706
154,0.003734548275719629,0.0611109621822834
155,0.003355063082201036,0.057922907173633575
156,0.0036899331595971335,0.060744818300008774
157,0.004132835990896813,0.06428714096546173
158,0.00339999804523253,0.05830949917435646
159,0.003295684619491817,0.05740804597735405
160,0.003697095143082308,0.060803744941949844
161,0.0033658020824841425,0.05801553279161453
162,0.003413591745370921,0.05842594802379608
163,0.0037283931946180547,0.0610605850815773
164,0.003268238194375808,0.05716851353645325
165,0.003987526605701822,0.06314687430858612
166,0.004305980473612508,0.06561996042728424
167,0.0033358287194057614,0.05775664001703262
168,0.002999251643953709,0.054765429347753525
169,0.003355846021010618,0.057929664850234985
170,0.003279558663654621,0.0572674460709095
171,0.0034116741817984617,0.05840953439474106
172,0.003368678477956439,0.0580403134226799
173,0.003121830399441552,0.05587334558367729
174,0.0031236997159441683,0.055890072137117386
175,0.0029955342807289273,0.05473145842552185
176,0.003259530018497902,0.05709230154752731
177,0.0033172672718906576,0.05759572237730026
178,0.003428065240052527,0.05854968726634979
179,0.003224333243132638,0.05678321421146393
180,0.0035184594453213144,0.05931660532951355
181,0.0031907002565051646,0.05648628994822502
182,0.003317286030429147,0.05759589001536369
183,0.0032718567357040034,0.057200148701667786
184,0.003407670424752493,0.05837525799870491
185,0.0029346661266047105,0.05417256057262421
186,0.0031670996366058232,0.05627699941396713
187,0.0031207943548262626,0.05586406588554382
188,0.003359010527070915,0.057956963777542114
189,0.0030199080819363314,0.054953683167696
190,0.0033440082915429615,0.057827409356832504
191,0.0033365811170929733,0.057763151824474335
192,0.0031548385970470963,0.056167952716350555
193,0.0028472549778264227,0.05335967615246773
194,0.003297178362647313,0.057421065866947174
195,0.0027838382129847954,0.05276209115982056
196,0.0031544680770108197,0.05616465210914612
197,0.0030025233313093177,0.0547952838242054
198,0.002890179398076769,0.05376039817929268
199,0.003199100253503105,0.05656059458851814
200,0.0030827379970148317,0.055522408336400986
201,0.0026484729493270877,0.05146331340074539
202,0.002590682531599942,0.050898753106594086
203,0.003181090306847447,0.05640116706490517
204,0.00296398708748047,0.05444251373410225
205,0.0031744053909874576,0.05634186416864395
206,0.0026014942868576637,0.05100485309958458
207,0.0027486623624973293,0.05242769420146942
208,0.0031222517641129543,0.05587711185216904
209,0.00294269168844157,0.05424659326672554
210,0.00259353928033311,0.05092678964138031
211,0.002842327676693233,0.053313471376895905
212,0.0027715224036023675,0.0526452511548996
213,0.0030621655190891397,0.055336833000183105
214,0.0031075242035683522,0.05574517324566841
215,0.0028975328865076455,0.05382873862981796
216,0.0026049519877099333,0.051038727164268494
217,0.0029921667888535564,0.05470070242881775
218,0.002420392945585573,0.04919750243425369
219,0.002546825495553896,0.050466082990169525
220,0.003197318827926728,0.056544844061136246
221,0.002943097933342833,0.054250318557024
222,0.003012448646187395,0.05488577485084534
223,0.0025610513939207952,0.05060682073235512
224,0.0032404000289409356,0.05692451447248459
225,0.002480005537621774,0.04979966580867767
226,0.00251163768884277,0.05011623725295067
227,0.002467435471813545,0.049673281610012054
228,0.002414222844775552,0.0491347461938858
229,0.0027613187184036014,0.052548252046108246
230,0.003204119868609843,0.05660494789481163
231,0.00239665361459572,0.04895562306046486
232,0.002955877043892698,0.05436797812581062
233,0.002571671537795192,0.05071165785193443
234,0.0029256293584403494,0.054089080542325974
235,0.0026496098817789114,0.05147435888648033
236,0.0022818687939612247,0.04776891693472862
237,0.0023117519337946635,0.0480806827545166
238,0.0031619951508098996,0.056231625378131866
239,0.002599959473173784,0.0509897917509079
240,0.0022190788474678864,0.04710710048675537
241,0.002518606501973766,0.05018572136759758
242,0.0024867847847647347,0.049867670983076096
243,0.0027793382700946456,0.05271942541003227
244,0.0025685015293613654,0.05068037658929825
245,0.002715293205650026,0.05210846662521362
246,0.002613917732828358,0.051126495003700256
247,0.002238317749037218,0.04731084778904915
248,0.0028024104899784384,0.05293780192732811
249,0.002496413446455725,0.04996411129832268
250,0.002600460430688875,0.05099472403526306
251,0.0024054166244207643,0.04904504865407944
252,0.0023187337249465216,0.04815322160720825
253,0.0024769040724610695,0.049768511205911636
254,0.0027370713278820733,0.05231702700257301
255,0.0024600668775296647,0.049599047750234604
256,0.002317808220244663,0.04814361408352852
257,0.002495235695705404,0.04995233193039894
258,0.002679570649544435,0.05176457017660141
259,0.00231640805844904,0.04812907055020332
260,0.0025593633468861962,0.05059013515710831
261,0.002129246474512827,0.04614376276731491
262,0.0024207802960543303,0.04920142516493797
263,0.0021769521103987334,0.04665782302618027
264,0.0025166339137523254,0.050166063010692596
265,0.0025193079665573573,0.050192706286907196
266,0.0023049874417955213,0.04801027476787567
267,0.0026474097927002916,0.05145299807190895
268,0.002216215077360722,0.04707670584321022
