,Loss,RMSE
0,0.7229244189438138,0.8502497673034668
1,0.15721381249519462,0.39650195837020874
2,0.11412632188522215,0.33782586455345154
3,0.09797283909013543,0.31300613284111023
4,0.08123765653210907,0.28502219915390015
5,0.07136544765905561,0.2671431303024292
6,0.06213549519737532,0.24926990270614624
7,0.05470193319335523,0.23388449847698212
8,0.0483098342067311,0.21979501843452454
9,0.04475757728336378,0.21155989170074463
10,0.03931120885415871,0.1982705444097519
11,0.03739183501202808,0.19336968660354614
12,0.034049598634557234,0.18452532589435577
13,0.030344292834344245,0.17419613897800446
14,0.028221221104700378,0.1679917275905609
15,0.026031699458567516,0.16134338080883026
16,0.02405960601208492,0.15511161088943481
17,0.022817786806682047,0.15105557441711426
18,0.020295561199008584,0.14246250689029694
19,0.019093093047671223,0.1381777673959732
20,0.017661259968596965,0.13289566338062286
21,0.016613611940973737,0.12889380753040314
22,0.01590283427518176,0.12610644102096558
23,0.015377686213728375,0.12400680780410767
24,0.01378137444820979,0.1173940896987915
25,0.013663657583699912,0.11689163744449615
26,0.012360046547934904,0.11117576062679291
27,0.0129046227466034,0.11359850317239761
28,0.012086697611324604,0.10993950068950653
29,0.012532286123667028,0.1119476929306984
30,0.011100897854818765,0.10536081343889236
31,0.01083110522619677,0.10407258570194244
32,0.010202371098007685,0.10100678354501724
33,0.00999718083031821,0.09998590499162674
34,0.00945503955581333,0.09723702818155289
35,0.009800856689035546,0.09899929165840149
36,0.009360379408560781,0.09674904495477676
37,0.008899668447295441,0.09433805197477341
38,0.008727635759007002,0.0934218168258667
39,0.009369608518152677,0.09679671376943588
40,0.008330568274724507,0.09127192199230194
41,0.008243357218054343,0.0907929390668869
42,0.007594381929966937,0.08714574575424194
43,0.008537682298729336,0.09239958226680756
44,0.0074598360913362945,0.08637034893035889
45,0.007308349818183582,0.08548888564109802
46,0.008383474178551962,0.09156131744384766
47,0.007479847513966789,0.0864861011505127
48,0.007340155648556195,0.0856747180223465
49,0.007010745525412929,0.08373019844293594
50,0.006585149871806078,0.08114892989397049
51,0.006793102697557161,0.08242028951644897
52,0.006606072590359123,0.0812777429819107
53,0.007599436884877671,0.08717475086450577
54,0.007023146927933696,0.08380419760942459
55,0.0064658537052315794,0.08041052520275116
56,0.007169558792352173,0.08467321842908859
57,0.006934459249925297,0.08327341079711914
58,0.006234390222885824,0.07895816117525101
59,0.006253916763278479,0.07908172160387039
60,0.005875827580042978,0.07665394991636276
61,0.005960636012309645,0.07720515877008438
62,0.005974288339259526,0.0772935077548027
63,0.005517509966332603,0.07427993416786194
