,loss,rel_rmse,val_loss,val_rel_rmse
1,1.1992059514440339,0.8409062623977661,0.9550501780006392,0.4971328675746918
2,0.633973947886763,0.6097114682197571,0.4047096546353965,0.4347236454486847
3,0.31979620456695557,0.4351930022239685,0.235692600623287,0.36627456545829773
4,0.22102653620571927,0.3631025552749634,0.19355657131507478,0.35267701745033264
5,0.1857004314661026,0.3329387307167053,0.18192199437782683,0.34526798129081726
6,0.1691461369909089,0.3179629445075989,0.1729132944139941,0.3398277759552002
7,0.15874553959945154,0.30795910954475403,0.16249803466529683,0.33126547932624817
8,0.15412511496708312,0.3037284314632416,0.16395886640610366,0.33454522490501404
9,0.14493563848322835,0.2943812608718872,0.14689224104172197,0.309340238571167
10,0.13637141343848458,0.2855587601661682,0.145489730262037,0.3137566149234772
11,0.13176772666388545,0.2805996239185333,0.1426600885802302,0.31350043416023254
12,0.1276187483092834,0.27642321586608887,0.1343817733356665,0.3050020635128021
13,0.124378918059941,0.27263695001602173,0.13155352940847134,0.29933515191078186
14,0.12033056878838046,0.2684735655784607,0.12874205644916872,0.29549601674079895
15,0.11713753075435243,0.26445648074150085,0.12488660030066967,0.2901327610015869
16,0.1149434411320193,0.26215916872024536,0.12369320239743282,0.2919518053531647
17,0.11219325327667697,0.2592436969280243,0.12147660107062809,0.2867346704006195
18,0.10938477413407688,0.2558232545852661,0.11876551575701812,0.28794345259666443
19,0.10826313778244216,0.25465965270996094,0.11641753490628867,0.2853405475616455
20,0.10631214518999231,0.2517417073249817,0.11686840541018494,0.28315114974975586
21,0.10419456969047415,0.24972273409366608,0.112827366507002,0.2775379717350006
22,0.10193161794851566,0.24703805148601532,0.10989117262692287,0.27516600489616394
23,0.10021835745408617,0.24480104446411133,0.11088381640227704,0.27796944975852966
24,0.09882439287572072,0.24327631294727325,0.10750948432190664,0.27296027541160583
25,0.09758352899345858,0.24170169234275818,0.10546818658195693,0.2708154618740082
26,0.09559661535353496,0.23958665132522583,0.10624368225449118,0.2736627757549286
27,0.09402803485763483,0.2369081825017929,0.10645116178383088,0.2734036445617676
28,0.0930166976719067,0.23584504425525665,0.09936796186556077,0.2635640799999237
29,0.09241608812891204,0.2349841147661209,0.09849403580201083,0.2630268633365631
30,0.09039425695764608,0.23278336226940155,0.09873879883952182,0.2596374750137329
31,0.08898464538927736,0.2307853102684021,0.0971228002313653,0.256701797246933
32,0.08745559767402451,0.22869408130645752,0.09424912971283855,0.25306203961372375
33,0.08663270802333436,0.22781024873256683,0.09530818642213426,0.25817281007766724
34,0.08547761419723773,0.2261352241039276,0.09075939546114412,0.24935539066791534
35,0.08455334578094811,0.22489716112613678,0.09202614477996168,0.2552412152290344
36,0.08342761417915082,0.2235015481710434,0.09020979802027859,0.25068047642707825
37,0.08198574442287972,0.22176243364810944,0.0880541736902348,0.24615907669067383
38,0.08232854666381047,0.221956267952919,0.08703196780948803,0.2410837560892105
39,0.08016161672000227,0.21866732835769653,0.0878163324026712,0.24310971796512604
40,0.07919814129327905,0.21786914765834808,0.08679791414660626,0.24216462671756744
41,0.07816344139904811,0.21636119484901428,0.08489807926375291,0.23959358036518097
42,0.0778747167566727,0.21601279079914093,0.08373489641937716,0.23845745623111725
43,0.07647312047152684,0.21374712884426117,0.08239832159195995,0.23545874655246735
44,0.07631786347463212,0.21380478143692017,0.08258330600400424,0.24265249073505402
45,0.07531356554606865,0.2123839408159256,0.08051849728257492,0.23660914599895477
46,0.07488731667399406,0.2118358314037323,0.07912455749665868,0.2347005009651184
47,0.07319219770102665,0.20928210020065308,0.07945065924512415,0.2311551570892334
48,0.07291696297711339,0.20862092077732086,0.07763511302142308,0.23124809563159943
49,0.07233120590962212,0.2082848697900772,0.07731049462895968,0.2311016321182251
50,0.07124010088114903,0.20649206638336182,0.07938277936572659,0.23617298901081085
51,0.0707442782305438,0.2058865875005722,0.07695616505526263,0.22997455298900604
52,0.07054868944246194,0.20561626553535461,0.0748719476034929,0.22820919752120972
53,0.06894991919398308,0.20310787856578827,0.07449050766319551,0.2218138724565506
54,0.06862394370395562,0.20258188247680664,0.0723494080312807,0.2204873412847519
55,0.06736690769421644,0.20097576081752777,0.07139882034268873,0.22296513617038727
56,0.06684695775138921,0.2000681757926941,0.07058812623265488,0.21911084651947021
57,0.06624293224564914,0.19894184172153473,0.07011902810813024,0.2207297533750534
58,0.06546664726117561,0.19805292785167694,0.0685258331419579,0.21745853126049042
59,0.06488990950687178,0.1972314864397049,0.06973075600148275,0.22251497209072113
60,0.06452731043100357,0.19656939804553986,0.06996495466165502,0.21957312524318695
61,0.06397896928006205,0.19550658762454987,0.06767408930343287,0.2127092480659485
62,0.06335326810849123,0.1948147416114807,0.06754888735454657,0.21397674083709717
63,0.06273127385768397,0.1935546100139618,0.06493751169985225,0.21062491834163666
64,0.06228444044446123,0.19299641251564026,0.06525234279126443,0.21101154386997223
65,0.06196687563226141,0.19276687502861023,0.06522955226808272,0.20842087268829346
66,0.0612392271387166,0.19152343273162842,0.06491421664069438,0.21181094646453857
67,0.06077099475881149,0.19068500399589539,0.06590111206831603,0.21097822487354279
68,0.06036250588708911,0.19015134871006012,0.06339556235691597,0.20614875853061676
69,0.059557299418696044,0.1889108568429947,0.06326130687676627,0.20904172956943512
70,0.05940341088792373,0.18882904946804047,0.061317328219141425,0.2066165953874588
71,0.058817744897357346,0.18788959085941315,0.061749332086664846,0.2093552201986313
72,0.058285986683492004,0.1869412064552307,0.06061687302807796,0.20190000534057617
73,0.057830680418631125,0.18606062233448029,0.06080247998912016,0.20180003345012665
74,0.05726846410282727,0.18516510725021362,0.06014706208852345,0.20411455631256104
75,0.057025195709590255,0.18488024175167084,0.059114206052417385,0.20357941091060638
76,0.05635911367576698,0.183717742562294,0.058740915586080016,0.20599167048931122
77,0.05620798995268756,0.18338358402252197,0.05669201010484891,0.19788920879364014
78,0.05538006383797218,0.1818789839744568,0.05645864734683057,0.19738097488880157
79,0.05528258506594033,0.18183311820030212,0.05662099459882954,0.20174461603164673
80,0.05422232197276477,0.18027900159358978,0.05586396625811427,0.1967705637216568
81,0.053760824532344424,0.17937661707401276,0.05576115663580854,0.19807298481464386
82,0.05317366020432834,0.17858733236789703,0.05424493048661228,0.1978311687707901
83,0.05299931469148603,0.17820832133293152,0.056401530923000695,0.19825977087020874
84,0.052138668581329546,0.1767844259738922,0.053305306696686254,0.19527770578861237
85,0.05200769636651565,0.17629516124725342,0.05352608451683973,0.19952833652496338
86,0.05105429271171833,0.1747065931558609,0.052703448458863746,0.19076089560985565
87,0.05080259861103419,0.17413827776908875,0.05197272077202797,0.19336147606372833
88,0.05026197369242537,0.173681378364563,0.05266758899108089,0.1930897980928421
89,0.04970861650232611,0.17264209687709808,0.05235159096854,0.19435717165470123
90,0.04934841831182611,0.17194125056266785,0.05151799867122338,0.1898377686738968
91,0.0490994228628175,0.17160673439502716,0.050744273571361756,0.19000256061553955
92,0.04849541958036094,0.1702604740858078,0.05136741914561596,0.19045348465442657
93,0.04796331093229096,0.16960163414478302,0.05061275998515816,0.19210290908813477
94,0.04785484383846152,0.16916385293006897,0.04889629103628726,0.1890576034784317
95,0.047583457981717994,0.16869302093982697,0.05066435035831969,0.19315887987613678
96,0.04766877586471623,0.16895225644111633,0.04823305947577645,0.18612690269947052
97,0.046908535063266754,0.16758614778518677,0.04813000449814416,0.1834152340888977
98,0.046108137687732434,0.16600356996059418,0.047890804475173354,0.18131734430789948
99,0.04604039572436234,0.16586513817310333,0.04785163830644611,0.18571627140045166
100,0.04580065363953854,0.1658545732498169,0.047004541992370426,0.184140145778656
101,0.04518063006729915,0.16451355814933777,0.048291569543552806,0.18203282356262207
102,0.045139785085258816,0.16461990773677826,0.046303829322729646,0.18080265820026398
103,0.04454529311122565,0.16367296874523163,0.046664876590386546,0.18282319605350494
104,0.044299510917786895,0.16295269131660461,0.045520056296011496,0.1802005022764206
105,0.04416670033643986,0.16248522698879242,0.047576500929827834,0.1794908046722412
106,0.043962462451951255,0.16237252950668335,0.04523800565572134,0.1796182245016098
107,0.04361065477132797,0.16151520609855652,0.04491690159293598,0.17503952980041504
108,0.04352186992764473,0.16130855679512024,0.045927201397717,0.1765568107366562
109,0.042902527441238535,0.16031742095947266,0.044719873397643196,0.17560948431491852
110,0.04278014176364603,0.15999838709831238,0.044215622839742695,0.18105894327163696
111,0.04258876884805745,0.15956316888332367,0.04455064481188511,0.172726571559906
112,0.04185907170176506,0.15826545655727386,0.04360366006510268,0.1733798384666443
113,0.04167457541515087,0.15781064331531525,0.043499201215032875,0.17353755235671997
114,0.04219224072735885,0.15902560949325562,0.04332421981761682,0.17706333100795746
115,0.04136557119159863,0.1574755758047104,0.04333021692482048,0.17193512618541718
116,0.04082537558058213,0.1562853455543518,0.04215635759113678,0.16881980001926422
117,0.040661875415464926,0.1560164988040924,0.04276803347828059,0.17378945648670197
118,0.04050444721661765,0.1558818370103836,0.04260817952132944,0.17066805064678192
119,0.04011206521556295,0.15495362877845764,0.04151671154199746,0.16884124279022217
120,0.03988022498529533,0.15455904603004456,0.042144211723694,0.16939997673034668
121,0.040064600264203956,0.15507681667804718,0.041219740945460465,0.169584259390831
122,0.039438421484725227,0.15369240939617157,0.04070438418922753,0.16933482885360718
123,0.0392266439980474,0.15325063467025757,0.04174133788408904,0.16733525693416595
124,0.03912709537765075,0.15323521196842194,0.04132581687660824,0.16750295460224152
125,0.03901216997925577,0.1528289020061493,0.04162408222026866,0.17000466585159302
126,0.0392529486582197,0.15331506729125977,0.03946439143077567,0.1660892218351364
127,0.03868329512148068,0.15213517844676971,0.039744308322732305,0.16301162540912628
128,0.03843211331244173,0.1517319232225418,0.03978478405945774,0.166936457157135
129,0.03831093038978248,0.151504248380661,0.03956769881288296,0.1636265367269516
130,0.03777479033531814,0.15019491314888,0.03930290220787042,0.1624717116355896
131,0.03783419779662428,0.1507769525051117,0.038820267430153384,0.1644190549850464
132,0.037679237538370595,0.15030482411384583,0.038738816880203523,0.16602270305156708
133,0.037501249719282675,0.1501273214817047,0.03842134379524866,0.16270697116851807
134,0.037060913083882166,0.14893284440040588,0.039055443304622996,0.16169960796833038
135,0.03718859368357165,0.1490543633699417,0.039965447455901526,0.16408751904964447
136,0.03694468749494388,0.1488623172044754,0.03812077339610149,0.16336937248706818
137,0.03685755989161031,0.14891482889652252,0.03966667963962617,0.1661483496427536
138,0.03672754064459225,0.14831939339637756,0.036908869760046745,0.16089852154254913
139,0.03640720517984752,0.14771662652492523,0.03720830429088453,0.1581203192472458
140,0.036025680922742546,0.1469438672065735,0.03659038157362876,0.1571691930294037
141,0.03601822295579417,0.14670979976654053,0.03806253133245326,0.15926839411258698
142,0.03590823465894009,0.1466411054134369,0.03767230075077507,0.15660928189754486
143,0.035486282716537344,0.1458137333393097,0.036161049461827195,0.15728859603405
144,0.035355766335951874,0.1456017941236496,0.03636304592585255,0.15845878422260284
145,0.03545962524568212,0.14557191729545593,0.036399283976261985,0.1573890894651413
146,0.03517165189159328,0.14508403837680817,0.03607154139799291,0.15531279146671295
147,0.03513601184662046,0.14508026838302612,0.0354803086033669,0.1555323600769043
148,0.03550273783761879,0.1459437757730484,0.03715452540601636,0.15984685719013214
149,0.03501625526054152,0.14470261335372925,0.03517430779877408,0.15433400869369507
150,0.034778747322230505,0.144442617893219,0.03621133349450498,0.15810075402259827
151,0.03445136103907536,0.14381994307041168,0.03588811874967711,0.15733620524406433
152,0.034615202517858865,0.14383108913898468,0.03554992811304742,0.15507832169532776
153,0.03427595446078942,0.14337125420570374,0.03460796877484897,0.15376053750514984
154,0.03392566361560904,0.14250189065933228,0.03560759355153503,0.15551236271858215
155,0.03412679075424013,0.1431325525045395,0.034730307629396176,0.15787355601787567
156,0.03407594818493415,0.14283263683319092,0.03379717045303049,0.15420661866664886
157,0.033927427861711074,0.14249055087566376,0.03531736365101974,0.15204429626464844
158,0.034112705816996505,0.14297136664390564,0.03431890680101411,0.15585534274578094
