0.27482
0.23647
0.19694
0.15611
0.11422
0.071916
0.028788
-0.015464
-0.060248
-0.10578
-0.15148
-0.19741
-0.24213
-0.28796
-0.33376
-0.37968
-0.42513
-0.47147
-0.51651
-0.56057
-0.6039
-0.64592
-0.6864
-0.72646
-0.76408
-0.80091
-0.83579
-0.86845
-0.89895
-0.92709
-0.9532
-0.9766
-0.9969
-1.015
-1.0303
-1.0422
-1.0518
-1.058
-1.0612
-1.0612
-1.0578
-1.0512
-1.0413
-1.0282
-1.0119
-0.99223
-0.96945
-0.94337
-0.91425
-0.88196
-0.84664
-0.80848
-0.76728
-0.72303
-0.67605
-0.6265
-0.57462
-0.5204
-0.464
-0.40568
-0.34573
-0.28389
-0.22091
-0.15685
-0.091679
-0.025889
0.040214
0.10664
0.17306
0.23901
0.3043
0.36903
0.43257
0.49475
0.55498
0.61397
0.67072
0.72485
0.77632
0.82491
0.87031
0.91245
0.95102
0.98582
1.0166
1.0435
1.067
1.0856
1.0988
1.1089
1.1139
1.1143
1.1099
1.1008
1.0867
1.0682
1.0449
1.017
0.9848
0.94838
0.90869
0.86533
0.81815
0.76768
0.7144
0.65856
0.60026
0.53978
0.47747
0.41356
0.34886
0.28321
0.21683
0.15028
0.088847
0.026957
-0.040333
-0.10344
-0.16603
-0.22727
-0.28704
-0.3444
-0.39926
-0.45202
-0.50294
-0.55552
-0.6007
-0.64007
-0.68245
-0.71771
-0.74703
-0.77221
-0.79376
-0.81024
-0.8237
-0.8337
-0.83891
-0.84137
-0.83932
-0.83958
-0.82741
-0.81331
-0.79596
-0.77554
-0.75244
-0.72613
-0.69727
-0.66303
-0.63395
-0.59935
-0.56241
-0.52324
-0.48358
-0.44247
-0.40041
-0.3587
-0.31026
-0.26595
-0.23144
-0.19588
-0.15558
-0.11553
-0.076537
-0.039317
-0.0031422
0.031245
0.063422
0.093493
0.12129
0.14754
0.17046
0.19041
0.20773
0.22285
0.2354
0.24514
0.25224
0.26079
0.26394
0.26156
0.25749
0.25251
0.24648
0.23746
0.22727
0.2153
0.20151
0.1854
0.16879
0.15094
0.13254
0.11408
0.095795
0.076632
0.057261
0.038711
0.021401
0.0085001
-0.0059222
-0.018286
-0.030388
-0.040522
-0.040788
-0.043496
-0.047077
-0.047448
-0.045465
-0.040758
-0.031194
-0.021615
-0.0085057
0.007746
0.026889
0.048822
0.074312
0.10241
0.13289
0.16566
0.20083
0.24382
0.2731
0.31355
0.35603
0.39997
0.44512
0.49113
0.53824
0.58617
0.63335
0.68079
0.72625
0.77018
0.81193
0.85539
0.89308
0.92034
0.95135
0.9796
1.0036
1.0241
1.043
1.0534
1.0607
1.0633
1.0532
1.0441
1.0292
1.0091
0.98632
0.95533
0.91798
0.8749
0.8339
0.77421
0.71377
0.65009
0.58136
0.50639
0.42679
0.34263
0.26248
0.18068
0.081157
-0.012796
-0.10963
-0.20998
-0.31186
-0.41395
-0.51558
-0.61619
-0.70798
-0.80486
-0.90481
-0.99907
-1.0898
-1.1793
-1.2633
-1.3438
-1.4187
-1.4893
-1.5555
-1.6151
-1.6688
-1.7097
-1.7495
-1.783
-1.8174
-1.8398
-1.8546
-1.8618
-1.8618
-1.855
-1.8402
-1.8176
-1.7879
-1.7504
-1.7055
-1.6471
-1.5813
-1.5154
-1.4379
-1.3574
-1.269
-1.1821
-1.082
-0.9766
-0.86647
-0.75182
-0.63219
-0.50932
-0.3827
-0.25315
-0.12817
0.0057061
0.1461
0.28525
0.4241
0.56184
0.6974
0.83058
0.95876
1.0875
1.2123
1.3321
1.4466
1.5613
1.6676
1.7819
1.8637
1.9437
2.0089
2.0743
2.132
2.1806
2.2199
2.2478
2.268
2.2794
2.2804
