,loss,rel_rmse,val_loss,val_rel_rmse
1,0.8134097888551909,0.9811776280403137,0.7960467780458516,0.8779190182685852
2,0.6090204263555592,0.848110020160675,0.5068338117722807,0.7290881276130676
3,0.39165002415920125,0.6781491041183472,0.3618607975799462,0.5788256525993347
4,0.31129926443099976,0.6065598130226135,0.314074607116395,0.5131985545158386
5,0.2788894135376503,0.5726088881492615,0.2880033015691001,0.47237637639045715
6,0.25887723832294857,0.551663875579834,0.2691825078479175,0.4449421167373657
7,0.24325780364973792,0.5355508327484131,0.25249383470107767,0.4203852415084839
8,0.23172054568241382,0.5216358304023743,0.24180539581796218,0.4081217348575592
9,0.22152965541543632,0.510481059551239,0.22818285053403214,0.3943753242492676
10,0.21269686263183069,0.49886006116867065,0.22021249861552797,0.38852372765541077
11,0.20523365509921107,0.49120527505874634,0.20978878316437377,0.36971309781074524
12,0.19837658621113877,0.48260629177093506,0.20203381221227604,0.3613661527633667
13,0.19277357078831772,0.4752228856086731,0.19599426627672953,0.36452555656433105
14,0.18742411763503633,0.46994534134864807,0.1901962106790522,0.358894944190979
15,0.182372336243761,0.4634701907634735,0.1834089939707312,0.342912882566452
16,0.17745422135139333,0.45678943395614624,0.1779548125983826,0.34066298604011536
17,0.17357709644169644,0.451101690530777,0.17258332396761097,0.3374267518520355
18,0.16908692671307202,0.4448068141937256,0.16755752132177867,0.3305285573005676
19,0.16513126728863553,0.43746957182884216,0.1629323722505621,0.32892629504203796
20,0.1616394198660193,0.43508878350257874,0.1585199365890103,0.3239651620388031
21,0.15780591271046934,0.42838266491889954,0.15517993550747633,0.32582709193229675
22,0.1545869006678976,0.42573282122612,0.15030328374645063,0.3139244019985199
23,0.15101142664407863,0.42051130533218384,0.1488677058690067,0.3195968568325043
24,0.14801073742323909,0.4169324040412903,0.14257508079553471,0.3157270848751068
25,0.1448967045751111,0.4116740822792053,0.138467142454766,0.302060604095459
26,0.1420514411453543,0.40807852149009705,0.13672804598022123,0.3068333566188812
27,0.13873377879118098,0.40398669242858887,0.13203793231012492,0.30514055490493774
28,0.13587058746609196,0.3997966945171356,0.12742627254719363,0.2923341393470764
29,0.13211314174635658,0.3940058946609497,0.12512246819598408,0.29911497235298157
30,0.12915627838208757,0.3897028863430023,0.12127868703502262,0.28817564249038696
31,0.12632896237332245,0.38568219542503357,0.11843479161375556,0.2852099537849426
32,0.12350942990903196,0.37984365224838257,0.11438297343054979,0.27709856629371643
33,0.1210626767113291,0.37677130103111267,0.1120814134463154,0.27373334765434265
34,0.11884293371233447,0.3732879161834717,0.1113348400445077,0.2791348397731781
35,0.11690171217096262,0.3694212734699249,0.10773114585478244,0.27339881658554077
36,0.11451388047686939,0.3678053021430969,0.10631020254744537,0.28121235966682434
37,0.11218597894084864,0.36149701476097107,0.10111257122379952,0.26248541474342346
38,0.10961297925176292,0.35726240277290344,0.09908561999427862,0.26231417059898376
39,0.10772596890556402,0.3552550971508026,0.09650878503051555,0.2585262358188629
40,0.10577737077556808,0.3523310422897339,0.09498685267593326,0.25826480984687805
41,0.10395472085681455,0.34894508123397827,0.09204441247957534,0.2535965144634247
42,0.10195920025480204,0.3462492823600769,0.09135358740479269,0.25756946206092834
43,0.10035761754060614,0.34284111857414246,0.09016332749662728,0.2596644461154938
